1964,33,4,5,17,21,30,47   
1964,34,20,21,23,28,34,44   
1964,35,13,18,36,37,41,43   
1964,36,14,16,21,23,32,47   
1964,37,4,7,11,16,22,33   
1964,38,4,6,7,17,20,25   
1964,39,5,8,17,25,32,45   
1964,40,12,14,22,30,36,40   
1964,41,14,23,31,40,47,49   
1964,42,14,20,23,27,38,45   
1964,43,16,26,28,33,37,49   
1964,44,1,4,7,28,35,39   
1964,45,14,17,22,29,31,45   
1964,46,6,11,20,24,35,43   
1964,47,14,26,27,28,29,45   
1964,48,3,9,11,19,20,31   
1964,49,17,23,34,35,38,47   
1964,50,1,4,25,29,33,34   
1964,51,5,12,18,25,36,38   
1964,52,4,10,18,19,25,31   
1965,1,5,9,21,24,39,48   
1965,2,13,14,25,29,42,48   
1965,3,15,16,19,23,39,45   
1965,4,1,3,6,21,31,42   
1965,5,3,6,23,42,46,49   
1965,6,2,4,5,9,13,31   
1965,7,8,17,28,29,38,43   
1965,8,1,2,12,17,24,49   
1965,9,10,22,27,38,46,49   
1965,10,11,15,18,31,38,49   
1965,11,1,3,4,11,37,38   
1965,12,2,8,29,37,41,46   
1965,13,3,14,18,24,29,39   
1965,14,15,24,25,29,38,48   
1965,15,14,23,33,36,37,48   
1965,16,6,17,18,23,42,49   
1965,17,4,10,12,25,27,33   
1965,18,3,5,6,16,44,49   
1965,19,12,16,21,39,41,49   
1965,20,3,5,11,12,19,30   
1965,21,3,4,23,25,44,48   
1965,22,5,24,26,35,41,44   
1965,23,1,2,5,29,38,39   
1965,24,1,11,25,26,34,46   
1965,25,9,13,16,34,38,41   
1965,26,6,30,39,40,44,46   
1965,27,1,13,16,17,25,35   
1965,28,4,6,20,22,38,40   
1965,29,12,15,19,25,35,45   
1965,30,1,14,19,25,28,39   
1965,31,6,7,21,27,36,39   
1965,32,12,14,22,28,29,34   
1965,33,4,5,17,21,30,47   
1965,34,20,21,23,28,34,44   
1965,35,13,18,36,37,41,43   
1965,36,14,16,21,23,32,47   
1965,37,4,7,11,16,22,33   
1965,38,4,6,7,17,20,25   
1965,39,5,8,17,25,32,45   
1965,40,12,14,22,30,36,40   
1965,41,14,23,31,40,47,49   
1965,42,14,20,23,27,38,45   
1965,43,16,26,28,33,37,49   
1965,44,1,4,7,28,35,39   
1965,45,14,17,22,29,31,45   
1965,46,6,11,20,24,35,43   
1965,47,14,26,27,28,29,45   
1965,48,3,9,11,19,20,31   
1965,49,17,23,34,35,38,47   
1965,50,1,4,25,29,33,34   
1965,51,5,12,18,25,36,38   
1965,52,4,10,18,19,25,31   
1966,1,5,9,21,24,39,48   
1966,2,13,14,25,29,42,48   
1966,3,15,16,19,23,39,45   
1966,4,1,3,6,21,31,42   
1966,5,3,6,23,42,46,49   
1966,6,2,4,5,9,13,31   
1966,7,8,17,28,29,38,43   
1966,8,1,2,12,17,24,49   
1966,9,10,22,27,38,46,49   
1966,10,11,15,18,31,38,49   
1966,11,1,3,4,11,37,38   
1966,12,2,8,29,37,41,46   
1966,13,3,14,18,24,29,39   
1966,14,15,24,25,29,38,48   
1966,15,14,23,33,36,37,48   
1966,16,6,17,18,23,42,49   
1966,17,4,10,12,25,27,33   
1966,18,3,5,6,16,44,49   
1966,19,12,16,21,39,41,49   
1966,20,3,5,11,12,19,30   
1966,21,3,4,23,25,44,48   
1966,22,5,24,26,35,41,44   
1966,23,1,2,5,29,38,39   
1966,24,1,11,25,26,34,46   
1966,25,9,13,16,34,38,41   
1966,26,6,30,39,40,44,46   
1966,27,1,13,16,17,25,35   
1966,28,4,6,20,22,38,40   
1966,29,12,15,19,25,35,45   
1966,30,1,14,19,25,28,39   
1966,31,6,7,21,27,36,39   
1966,32,12,14,22,28,29,34   
1966,33,4,5,17,21,30,47   
1966,34,20,21,23,28,34,44   
1966,35,13,18,36,37,41,43   
1966,36,14,16,21,23,32,47   
1966,37,4,7,11,16,22,33   
1966,38,4,6,7,17,20,25   
1966,39,5,8,17,25,32,45   
1966,40,12,14,22,30,36,40   
1966,41,14,23,31,40,47,49   
1966,42,14,20,23,27,38,45   
1966,43,16,26,28,33,37,49   
1966,44,1,4,7,28,35,39   
1966,45,14,17,22,29,31,45   
1966,46,6,11,20,24,35,43   
1966,47,14,26,27,28,29,45   
1966,48,3,9,11,19,20,31   
1966,49,17,23,34,35,38,47   
1966,50,1,4,25,29,33,34   
1966,51,5,12,18,25,36,38   
1966,52,4,10,18,19,25,31   
1967,1,5,9,21,24,39,48   
1967,2,13,14,25,29,42,48   
1967,3,15,16,19,23,39,45   
1967,4,1,3,6,21,31,42   
1967,5,3,6,23,42,46,49   
1967,6,2,4,5,9,13,31   
1967,7,8,17,28,29,38,43   
1967,8,1,2,12,17,24,49   
1967,9,10,22,27,38,46,49   
1967,10,11,15,18,31,38,49   
1967,11,1,3,4,11,37,38   
1967,12,2,8,29,37,41,46   
1967,13,3,14,18,24,29,39   
1967,14,15,24,25,29,38,48   
1967,15,14,23,33,36,37,48   
1967,16,6,17,18,23,42,49   
1967,17,4,10,12,25,27,33   
1967,18,3,5,6,16,44,49   
1967,19,12,16,21,39,41,49   
1967,20,3,5,11,12,19,30   
1967,21,3,4,23,25,44,48   
1967,22,5,24,26,35,41,44   
1967,23,1,2,5,29,38,39   
1967,24,1,11,25,26,34,46   
1967,25,9,13,16,34,38,41   
1967,26,6,30,39,40,44,46   
1967,27,1,13,16,17,25,35   
1967,28,4,6,20,22,38,40   
1967,29,12,15,19,25,35,45   
1967,30,1,14,19,25,28,39   
1967,31,6,7,21,27,36,39   
1967,32,12,14,22,28,29,34   
1967,33,4,5,17,21,30,47   
1967,34,20,21,23,28,34,44   
1967,35,13,18,36,37,41,43   
1967,36,14,16,21,23,32,47   
1967,37,4,7,11,16,22,33   
1967,38,4,6,7,17,20,25   
1967,39,5,8,17,25,32,45   
1967,40,12,14,22,30,36,40   
1967,41,14,23,31,40,47,49   
1967,42,14,20,23,27,38,45   
1967,43,16,26,28,33,37,49   
1967,44,1,4,7,28,35,39   
1967,45,14,17,22,29,31,45   
1967,46,6,11,20,24,35,43   
1967,47,14,26,27,28,29,45   
1967,48,3,9,11,19,20,31   
1967,49,17,23,34,35,38,47   
1967,50,1,4,25,29,33,34   
1967,51,5,12,18,25,36,38   
1967,52,4,10,18,19,25,31   
1968,1,5,9,21,24,39,48   
1968,2,13,14,25,29,42,48   
1968,3,15,16,19,23,39,45   
1968,4,1,3,6,21,31,42   
1968,5,3,6,23,42,46,49   
1968,6,2,4,5,9,13,31   
1968,7,8,17,28,29,38,43   
1968,8,1,2,12,17,24,49   
1968,9,10,22,27,38,46,49   
1968,10,11,15,18,31,38,49   
1968,11,1,3,4,11,37,38   
1968,12,2,8,29,37,41,46   
1968,13,3,14,18,24,29,39   
1968,14,15,24,25,29,38,48   
1968,15,14,23,33,36,37,48   
1968,16,6,17,18,23,42,49   
1968,17,4,10,12,25,27,33   
1968,18,3,5,6,16,44,49   
1968,19,12,16,21,39,41,49   
1968,20,3,5,11,12,19,30   
1968,21,3,4,23,25,44,48   
1968,22,5,24,26,35,41,44   
1968,23,1,2,5,29,38,39   
1968,24,1,11,25,26,34,46   
1968,25,9,13,16,34,38,41   
1968,26,6,30,39,40,44,46   
1968,27,1,13,16,17,25,35   
1968,28,4,6,20,22,38,40   
1968,29,12,15,19,25,35,45   
1968,30,1,14,19,25,28,39   
1968,31,6,7,21,27,36,39   
1968,32,12,14,22,28,29,34   
1968,33,4,5,17,21,30,47   
1968,34,20,21,23,28,34,44   
1968,35,13,18,36,37,41,43   
1968,36,14,16,21,23,32,47   
1968,37,4,7,11,16,22,33   
1968,38,4,6,7,17,20,25   
1968,39,5,8,17,25,32,45   
1968,40,12,14,22,30,36,40   
1968,41,14,23,31,40,47,49   
1968,42,14,20,23,27,38,45   
1968,43,16,26,28,33,37,49   
1968,44,1,4,7,28,35,39   
1968,45,14,17,22,29,31,45   
1968,46,6,11,20,24,35,43   
1968,47,14,26,27,28,29,45   
1968,48,3,9,11,19,20,31   
1968,49,17,23,34,35,38,47   
1968,50,1,4,25,29,33,34   
1968,51,5,12,18,25,36,38   
1968,52,4,10,18,19,25,31   
1969,1,5,9,21,24,39,48   
1969,2,13,14,25,29,42,48   
1969,3,15,16,19,23,39,45   
1969,4,1,3,6,21,31,42   
1969,5,3,6,23,42,46,49   
1969,6,2,4,5,9,13,31   
1969,7,8,17,28,29,38,43   
1969,8,1,2,12,17,24,49   
1969,9,10,22,27,38,46,49   
1969,10,11,15,18,31,38,49   
1969,11,1,3,4,11,37,38   
1969,12,2,8,29,37,41,46   
1969,13,3,14,18,24,29,39   
1969,14,15,24,25,29,38,48   
1969,15,14,23,33,36,37,48   
1969,16,6,17,18,23,42,49   
1969,17,4,10,12,25,27,33   
1969,18,3,5,6,16,44,49   
1969,19,12,16,21,39,41,49   
1969,20,3,5,11,12,19,30   
1969,21,3,4,23,25,44,48   
1969,22,5,24,26,35,41,44   
1969,23,1,2,5,29,38,39   
1969,24,1,11,25,26,34,46   
1969,25,9,13,16,34,38,41   
1969,26,6,30,39,40,44,46   
1969,27,1,13,16,17,25,35   
1969,28,4,6,20,22,38,40   
1969,29,12,15,19,25,35,45   
1969,30,1,14,19,25,28,39   
1969,31,6,7,21,27,36,39   
1969,32,12,14,22,28,29,34   
1969,33,4,5,17,21,30,47   
1969,34,20,21,23,28,34,44   
1969,35,13,18,36,37,41,43   
1969,36,14,16,21,23,32,47   
1969,37,4,7,11,16,22,33   
1969,38,4,6,7,17,20,25   
1969,39,5,8,17,25,32,45   
1969,40,12,14,22,30,36,40   
1969,41,14,23,31,40,47,49   
1969,42,14,20,23,27,38,45   
1969,43,16,26,28,33,37,49   
1969,44,1,4,7,28,35,39   
1969,45,14,17,22,29,31,45   
1969,46,6,11,20,24,35,43   
1969,47,14,26,27,28,29,45   
1969,48,3,9,11,19,20,31   
1969,49,17,23,34,35,38,47   
1969,50,1,4,25,29,33,34   
1969,51,5,12,18,25,36,38   
1969,52,4,10,18,19,25,31   
1970,1,5,9,21,24,39,48   
1970,2,13,14,25,29,42,48   
1970,3,15,16,19,23,39,45   
1970,4,1,3,6,21,31,42   
1970,5,3,6,23,42,46,49   
1970,6,2,4,5,9,13,31   
1970,7,8,17,28,29,38,43   
1970,8,1,2,12,17,24,49   
1970,9,10,22,27,38,46,49   
1970,10,11,15,18,31,38,49   
1970,11,1,3,4,11,37,38   
1970,12,2,8,29,37,41,46   
1970,13,3,14,18,24,29,39   
1970,14,15,24,25,29,38,48   
1970,15,14,23,33,36,37,48   
1970,16,6,17,18,23,42,49   
1970,17,4,10,12,25,27,33   
1970,18,3,5,6,16,44,49   
1970,19,12,16,21,39,41,49   
1970,20,3,5,11,12,19,30   
1970,21,3,4,23,25,44,48   
1970,22,5,24,26,35,41,44   
1970,23,1,2,5,29,38,39   
1970,24,1,11,25,26,34,46   
1970,25,9,13,16,34,38,41   
1970,26,6,30,39,40,44,46   
1970,27,1,13,16,17,25,35   
1970,28,4,6,20,22,38,40   
1970,29,12,15,19,25,35,45   
1970,30,1,14,19,25,28,39   
1970,31,6,7,21,27,36,39   
1970,32,12,14,22,28,29,34   
1970,33,4,5,17,21,30,47   
1970,34,20,21,23,28,34,44   
1970,35,13,18,36,37,41,43   
1970,36,14,16,21,23,32,47   
1970,37,4,7,11,16,22,33   
1970,38,4,6,7,17,20,25   
1970,39,5,8,17,25,32,45   
1970,40,12,14,22,30,36,40   
1970,41,14,23,31,40,47,49   
1970,42,14,20,23,27,38,45   
1970,43,16,26,28,33,37,49   
1970,44,1,4,7,28,35,39   
1970,45,14,17,22,29,31,45   
1970,46,6,11,20,24,35,43   
1970,47,14,26,27,28,29,45   
1970,48,3,9,11,19,20,31   
1970,49,17,23,34,35,38,47   
1970,50,1,4,25,29,33,34   
1970,51,5,12,18,25,36,38   
1970,52,4,10,18,19,25,31   
1971,1,5,9,21,24,39,48   
1971,2,13,14,25,29,42,48   
1971,3,15,16,19,23,39,45   
1971,4,1,3,6,21,31,42   
1971,5,3,6,23,42,46,49   
1971,6,2,4,5,9,13,31   
1971,7,8,17,28,29,38,43   
1971,8,1,2,12,17,24,49   
1971,9,10,22,27,38,46,49   
1971,10,11,15,18,31,38,49   
1971,11,1,3,4,11,37,38   
1971,12,2,8,29,37,41,46   
1971,13,3,14,18,24,29,39   
1971,14,15,24,25,29,38,48   
1971,15,14,23,33,36,37,48   
1971,16,6,17,18,23,42,49   
1971,17,4,10,12,25,27,33   
1971,18,3,5,6,16,44,49   
1971,19,12,16,21,39,41,49   
1971,20,3,5,11,12,19,30   
1971,21,3,4,23,25,44,48   
1971,22,5,24,26,35,41,44   
1971,23,1,2,5,29,38,39   
1971,24,1,11,25,26,34,46   
1971,25,9,13,16,34,38,41   
1971,26,6,30,39,40,44,46   
1971,27,1,13,16,17,25,35   
1971,28,4,6,20,22,38,40   
1971,29,12,15,19,25,35,45   
1971,30,1,14,19,25,28,39   
1971,31,6,7,21,27,36,39   
1971,32,12,14,22,28,29,34   
1971,33,4,5,17,21,30,47   
1971,34,20,21,23,28,34,44   
1971,35,13,18,36,37,41,43   
1971,36,14,16,21,23,32,47   
1971,37,4,7,11,16,22,33   
1971,38,4,6,7,17,20,25   
1971,39,5,8,17,25,32,45   
1971,40,12,14,22,30,36,40   
1971,41,14,23,31,40,47,49   
1971,42,14,20,23,27,38,45   
1971,43,16,26,28,33,37,49   
1971,44,1,4,7,28,35,39   
1971,45,14,17,22,29,31,45   
1971,46,6,11,20,24,35,43   
1971,47,14,26,27,28,29,45   
1971,48,3,9,11,19,20,31   
1971,49,17,23,34,35,38,47   
1971,50,1,4,25,29,33,34   
1971,51,5,12,18,25,36,38   
1971,52,4,10,18,19,25,31   
1972,1,5,9,21,24,39,48   
1972,2,13,14,25,29,42,48   
1972,3,15,16,19,23,39,45   
1972,4,1,3,6,21,31,42   
1972,5,3,6,23,42,46,49   
1972,6,2,4,5,9,13,31   
1972,7,8,17,28,29,38,43   
1972,8,1,2,12,17,24,49   
1972,9,10,22,27,38,46,49   
1972,10,11,15,18,31,38,49   
1972,11,1,3,4,11,37,38   
1972,12,2,8,29,37,41,46   
1972,13,3,14,18,24,29,39   
1972,14,15,24,25,29,38,48   
1972,15,14,23,33,36,37,48   
1972,16,6,17,18,23,42,49   
1972,17,4,10,12,25,27,33   
1972,18,3,5,6,16,44,49   
1972,19,12,16,21,39,41,49   
1972,20,3,5,11,12,19,30   
1972,21,3,4,23,25,44,48   
1972,22,5,24,26,35,41,44   
1972,23,1,2,5,29,38,39   
1972,24,1,11,25,26,34,46   
1972,25,9,13,16,34,38,41   
1972,26,6,30,39,40,44,46   
1972,27,1,13,16,17,25,35   
1972,28,4,6,20,22,38,40   
1972,29,12,15,19,25,35,45   
1972,30,1,14,19,25,28,39   
1972,31,6,7,21,27,36,39   
1972,32,12,14,22,28,29,34   
1972,33,4,5,17,21,30,47   
1972,34,20,21,23,28,34,44   
1972,35,13,18,36,37,41,43   
1972,36,14,16,21,23,32,47   
1972,37,4,7,11,16,22,33   
1972,38,4,6,7,17,20,25   
1972,39,5,8,17,25,32,45   
1972,40,12,14,22,30,36,40   
1972,41,14,23,31,40,47,49   
1972,42,14,20,23,27,38,45   
1972,43,16,26,28,33,37,49   
1972,44,1,4,7,28,35,39   
1972,45,14,17,22,29,31,45   
1972,46,6,11,20,24,35,43   
1972,47,14,26,27,28,29,45   
1972,48,3,9,11,19,20,31   
1972,49,17,23,34,35,38,47   
1972,50,1,4,25,29,33,34   
1972,51,5,12,18,25,36,38   
1972,52,4,10,18,19,25,31   
1973,1,5,9,21,24,39,48   
1973,2,13,14,25,29,42,48   
1973,3,15,16,19,23,39,45   
1973,4,1,3,6,21,31,42   
1973,5,3,6,23,42,46,49   
1973,6,2,4,5,9,13,31   
1973,7,8,17,28,29,38,43   
1973,8,1,2,12,17,24,49   
1973,9,10,22,27,38,46,49   
1973,10,11,15,18,31,38,49   
1973,11,1,3,4,11,37,38   
1973,12,2,8,29,37,41,46   
1973,13,3,14,18,24,29,39   
1973,14,15,24,25,29,38,48   
1973,15,14,23,33,36,37,48   
1973,16,6,17,18,23,42,49   
1973,17,4,10,12,25,27,33   
1973,18,3,5,6,16,44,49   
1973,19,12,16,21,39,41,49   
1973,20,3,5,11,12,19,30   
1973,21,3,4,23,25,44,48   
1973,22,5,24,26,35,41,44   
1973,23,1,2,5,29,38,39   
1973,24,1,11,25,26,34,46   
1973,25,9,13,16,34,38,41   
1973,26,6,30,39,40,44,46   
1973,27,1,13,16,17,25,35   
1973,28,4,6,20,22,38,40   
1973,29,12,15,19,25,35,45   
1973,30,1,14,19,25,28,39   
1973,31,6,7,21,27,36,39   
1973,32,12,14,22,28,29,34   
1973,33,4,5,17,21,30,47   
1973,34,20,21,23,28,34,44   
1973,35,13,18,36,37,41,43   
1973,36,14,16,21,23,32,47   
1973,37,4,7,11,16,22,33   
1973,38,4,6,7,17,20,25   
1973,39,5,8,17,25,32,45   
1973,40,12,14,22,30,36,40   
1973,41,14,23,31,40,47,49   
1973,42,14,20,23,27,38,45   
1973,43,16,26,28,33,37,49   
1973,44,1,4,7,28,35,39   
1973,45,14,17,22,29,31,45   
1973,46,6,11,20,24,35,43   
1973,47,14,26,27,28,29,45   
1973,48,3,9,11,19,20,31   
